DateTime,City,State,Country,location,geocode,lat,long
2020-05-18 03:00:00,Prinville,OR,USA,"Prinville,OR,USA","(44.2998485, -120.8344664)",44.2998485,-120.8344664
2020-05-17 22:00:00,Henrico,NC,USA,"Henrico,NC,USA","(36.5343153, -77.8308201)",36.5343153,-77.8308201
2020-05-17 22:00:00,Nunnelly,TN,USA,"Nunnelly,TN,USA","(35.8595101, -87.4691814)",35.8595101,-87.4691814
2020-05-17 21:53:00,Kennewick,WA,USA,"Kennewick,WA,USA","(46.2086683, -119.119948)",46.2086683,-119.119948
2020-05-17 21:47:00,Lawrenceville,GA,USA,"Lawrenceville,GA,USA","(33.9562149, -83.9879625)",33.9562149,-83.9879625
2020-05-17 21:45:00,Joshua,TX,USA,"Joshua,TX,USA","(32.4615291, -97.3880731)",32.4615291,-97.3880731
2020-05-17 21:41:00,Lake Keowee,SC,USA,"Lake Keowee,SC,USA","(34.8124864, -82.8990512)",34.8124864,-82.8990512
2020-05-17 21:00:00,Litchfield Park,AZ,USA,"Litchfield Park,AZ,USA","(33.4933743, -112.3579364)",33.4933743,-112.3579364
2020-05-17 20:42:00,Citrus Springs,FL,USA,"Citrus Springs,FL,USA","(28.9974771, -82.47065479999999)",28.9974771,-82.47065479999999
2020-05-17 19:52:00,Newburgh,IN,USA,"Newburgh,IN,USA","(37.9444882, -87.4052865)",37.9444882,-87.4052865
2020-05-17 17:30:00,Nokomis,FL,USA,"Nokomis,FL,USA","(27.1192213, -82.4442629)",27.1192213,-82.4442629
2020-05-17 15:05:00,Fort Worth,TX,USA,"Fort Worth,TX,USA","(32.7554883, -97.3307658)",32.7554883,-97.3307658
2020-05-17 14:00:00,Peoria,AZ,USA,"Peoria,AZ,USA","(33.5805955, -112.2373779)",33.5805955,-112.2373779
2020-05-17 13:30:00,Yuma,AZ,USA,"Yuma,AZ,USA","(32.6926512, -114.6276916)",32.6926512,-114.6276916
2020-05-17 12:42:00,San Francisco,CA,USA,"San Francisco,CA,USA","(37.7749295, -122.4194155)",37.7749295,-122.4194155
2020-05-17 10:00:00,East Amana,IA,USA,"East Amana,IA,USA","(41.8091737, -91.851011)",41.8091737,-91.851011
2020-05-17 09:03:00,Helotes,TX,USA,"Helotes,TX,USA","(29.5611837, -98.6802212)",29.5611837,-98.6802212
2020-05-17 08:45:00,Plantation,FL,USA,"Plantation,FL,USA","(26.1275862, -80.23310359999999)",26.1275862,-80.23310359999999
2020-05-17 05:30:00,Key Colony Beach,FL,USA,"Key Colony Beach,FL,USA","(24.7209744, -81.0186827)",24.7209744,-81.0186827
2020-05-17 05:00:00,Lake Placid,FL,USA,"Lake Placid,FL,USA","(27.2930999, -81.3628502)",27.2930999,-81.3628502
2020-05-17 01:48:00,Farmington Hills,MI,USA,"Farmington Hills,MI,USA","(42.4989936, -83.3677168)",42.4989936,-83.3677168
2020-05-17 01:30:00,Holzkirchen (Germany),,Germany,"Holzkirchen (Germany),Germany","(47.8810573, 11.6997577)",47.8810573,11.6997577
2020-05-16 23:30:00,Mattawa (Canada),ON,Canada,"Mattawa (Canada),ON,Canada","(46.31748, -78.702193)",46.31748,-78.702193
2020-05-16 23:17:00,Wichita,KS,USA,"Wichita,KS,USA","(37.68717609999999, -97.33005299999999)",37.68717609999999,-97.33005299999999
2020-05-16 22:03:00,Ipswich (UK/England),,United Kingdom,"Ipswich (UK/England),United Kingdom","(52.056736, 1.14822)",52.056736,1.14822
2020-05-16 21:40:00,Monrovia,MD,USA,"Monrovia,MD,USA","(39.372243, -77.27098649999999)",39.372243,-77.27098649999999
2020-05-16 21:12:00,Los Angeles,CA,USA,"Los Angeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2020-05-16 21:00:00,Bedford,NH,USA,"Bedford,NH,USA","(42.9463291, -71.51320079999999)",42.9463291,-71.51320079999999
2020-05-16 20:30:00,Dutchtown,LA,USA,"Dutchtown,LA,USA","(30.2543622, -90.9887119)",30.2543622,-90.9887119
2020-05-16 19:10:00,Persia,IA,USA,"Persia,IA,USA","(41.5785516, -95.5687665)",41.5785516,-95.5687665
2020-05-16 19:00:00,Kirkland,WA,USA,"Kirkland,WA,USA","(47.6768927, -122.2059833)",47.6768927,-122.2059833
2020-05-16 18:30:00,Changchun (China),,China,"Changchun (China),China","(43.8160199, 125.32357)",43.8160199,125.32357
2020-05-16 14:57:00,Newburgh,IN,USA,"Newburgh,IN,USA","(37.9444882, -87.4052865)",37.9444882,-87.4052865
2020-05-16 10:43:00,Star Valley,AZ,USA,"Star Valley,AZ,USA","(34.2550351, -111.2584672)",34.2550351,-111.2584672
2020-05-16 10:00:00,Fresno,CA,USA,"Fresno,CA,USA","(36.7377981, -119.7871247)",36.7377981,-119.7871247
2020-05-16 05:00:00,St. Peter,MN,USA,"St. Peter,MN,USA","(44.3258932, -93.955691)",44.3258932,-93.955691
2020-05-16 04:45:00,Harrisonburg,VA,USA,"Harrisonburg,VA,USA","(38.4495688, -78.8689155)",38.4495688,-78.8689155
2020-05-16 04:25:00,Grand Junction,CO,USA,"Grand Junction,CO,USA","(39.0638705, -108.5506486)",39.0638705,-108.5506486
2020-05-16 02:04:00,Waynesboro,VA,USA,"Waynesboro,VA,USA","(38.0684692, -78.8894682)",38.0684692,-78.8894682
2020-05-16 01:36:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2020-05-16 01:30:00,Boulder,MT,USA,"Boulder,MT,USA","(46.2365947, -112.1208336)",46.2365947,-112.1208336
2020-05-16 01:00:00,Kent,WA,USA,"Kent,WA,USA","(47.3830671, -122.234771)",47.3830671,-122.234771
2020-05-16 00:00:00,El Monte,CA,USA,"El Monte,CA,USA","(34.0686206, -118.0275667)",34.0686206,-118.0275667
2020-05-15 22:16:00,San Rafael Swell,UT,USA,"San Rafael Swell,UT,USA","(38.8235827, -110.6773837)",38.8235827,-110.6773837
2020-05-15 22:06:00,Montrose,CO,USA,"Montrose,CO,USA","(38.4783198, -107.8761738)",38.4783198,-107.8761738
2020-05-15 21:35:00,Greenville,SC,USA,"Greenville,SC,USA","(34.85261759999999, -82.3940104)",34.85261759999999,-82.3940104
2020-05-15 21:30:00,Mokena,IL,USA,"Mokena,IL,USA","(41.5261437, -87.8892189)",41.5261437,-87.8892189
2020-05-15 21:30:00,Portland,OR,USA,"Portland,OR,USA","(45.515232, -122.6783853)",45.515232,-122.6783853
2020-05-15 21:25:00,Forest Park,IL,USA,"Forest Park,IL,USA","(41.8794758, -87.81367)",41.8794758,-87.81367
2020-05-15 20:58:00,Glendale,AZ,USA,"Glendale,AZ,USA","(33.5386523, -112.1859866)",33.5386523,-112.1859866
2020-05-15 20:30:00,Armadale (Western Australia),,Australia,"Armadale (Western Australia),Australia","(-32.1515645, 116.0140386)",-32.1515645,116.0140386
2020-05-15 19:25:00,Indore City (India),,India,"Indore City (India),India","(22.7195687, 75.8577258)",22.7195687,75.8577258
2020-05-15 18:47:00,San Diego,CA,USA,"San Diego,CA,USA","(32.715738, -117.1610838)",32.715738,-117.1610838
2020-05-15 18:10:00,Longs,SC,USA,"Longs,SC,USA","(33.9385051, -78.73307369999999)",33.9385051,-78.73307369999999
2020-05-15 15:45:00,Las Vegas,NV,USA,"Las Vegas,NV,USA","(36.171563, -115.1391009)",36.171563,-115.1391009
2020-05-15 14:25:00,Newburgh,IN,USA,"Newburgh,IN,USA","(37.9444882, -87.4052865)",37.9444882,-87.4052865
2020-05-15 10:58:00,Stateline,NV,USA,"Stateline,NV,USA","(38.9624079, -119.9399029)",38.9624079,-119.9399029
2020-05-15 09:30:00,Colorado Springs,CO,USA,"Colorado Springs,CO,USA","(38.8338816, -104.8213634)",38.8338816,-104.8213634
2020-05-15 06:54:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2020-05-15 06:14:00,Marietta,GA,USA,"Marietta,GA,USA","(33.95260200000001, -84.5499327)",33.95260200000001,-84.5499327
2020-05-15 05:42:00,Ball Ground,GA,USA,"Ball Ground,GA,USA","(34.3372664, -84.3779515)",34.3372664,-84.3779515
2020-05-15 03:15:00,Powhatan,AR,USA,"Powhatan,AR,USA","(36.082484, -91.119469)",36.082484,-91.119469
2020-05-15 03:00:00,Missoula,MT,USA,"Missoula,MT,USA","(46.8721284, -113.9940314)",46.8721284,-113.9940314
2020-05-15 00:00:00,York,,United Kingdom,"York,United Kingdom","(53.9614205, -1.0739108)",53.9614205,-1.0739108
2020-05-14 22:00:00,Bunker Hill,WV,USA,"Bunker Hill,WV,USA","(39.3335905, -78.0537962)",39.3335905,-78.0537962
2020-05-14 21:53:00,Hilliard,FL,USA,"Hilliard,FL,USA","(30.691068, -81.91733339999999)",30.691068,-81.91733339999999
2020-05-14 21:50:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2020-05-14 21:45:00,Stockton,CA,USA,"Stockton,CA,USA","(37.9577016, -121.2907796)",37.9577016,-121.2907796
2020-05-14 21:40:00,Wellborn,FL,USA,"Wellborn,FL,USA","(30.2304453, -82.8192807)",30.2304453,-82.8192807
2020-05-14 21:05:00,Helena,MT,USA,"Helena,MT,USA","(46.5891452, -112.0391057)",46.5891452,-112.0391057
2020-05-14 20:45:00,Black River Falls,WI,USA,"Black River Falls,WI,USA","(44.2946833, -90.8515311)",44.2946833,-90.8515311
2020-05-14 18:45:00,Sale (Australia),,Australia,"Sale (Australia),Australia","(-25.274398, 133.775136)",-25.274398,133.775136
2020-05-14 17:45:00,Beulah,MI,USA,"Beulah,MI,USA","(44.631944, -86.09092419999999)",44.631944,-86.09092419999999
2020-05-14 16:00:00,Medicine park,OK,USA,"Medicine park,OK,USA","(34.7292358, -98.5025579)",34.7292358,-98.5025579
2020-05-14 15:13:00,Farmington Hills,MI,USA,"Farmington Hills,MI,USA","(42.4989936, -83.3677168)",42.4989936,-83.3677168
2020-05-14 12:55:00,Fairfax,VA,USA,"Fairfax,VA,USA","(38.84622359999999, -77.30637329999999)",38.84622359999999,-77.30637329999999
2020-05-14 06:41:00,Aliquippa,PA,USA,"Aliquippa,PA,USA","(40.615537, -80.26218519999999)",40.615537,-80.26218519999999
2020-05-14 03:30:00,Nooksack,WA,USA,"Nooksack,WA,USA","(48.9276179, -122.3215466)",48.9276179,-122.3215466
2020-05-14 02:00:00,Phoenix,AZ,USA,"Phoenix,AZ,USA","(33.4483771, -112.0740373)",33.4483771,-112.0740373
2020-05-14 01:59:00,Tempe,AZ,USA,"Tempe,AZ,USA","(33.4255104, -111.9400054)",33.4255104,-111.9400054
2020-05-14 00:45:00,St. George,SC,USA,"St. George,SC,USA","(33.1859958, -80.57565330000001)",33.1859958,-80.57565330000001
2020-05-14 00:20:00,Charleston (James Island),SC,USA,"Charleston (James Island),SC,USA","(32.7534721, -79.95284509999999)",32.7534721,-79.95284509999999
2020-05-14 00:00:00,406 Pine St Lot 2,SD,USA,"406 Pine St Lot 2,SD,USA","(43.9695148, -99.9018131)",43.9695148,-99.9018131
2020-05-13 23:50:00,Pike rd,AL,USA,"Pike rd,AL,USA","(32.2751421, -86.14545249999999)",32.2751421,-86.14545249999999
2020-05-13 23:00:00,Golden,MS,USA,"Golden,MS,USA","(34.48843069999999, -88.18865389999999)",34.48843069999999,-88.18865389999999
2020-05-13 22:40:00,Port Orchard,WA,USA,"Port Orchard,WA,USA","(47.5403732, -122.6362492)",47.5403732,-122.6362492
2020-05-13 22:16:00,Lawrenceville,GA,USA,"Lawrenceville,GA,USA","(33.9562149, -83.9879625)",33.9562149,-83.9879625
2020-05-13 21:24:00,North Las vegas,NV,USA,"North Las vegas,NV,USA","(36.1988592, -115.1175013)",36.1988592,-115.1175013
2020-05-13 21:07:00,Port Richey,FL,USA,"Port Richey,FL,USA","(28.2716755, -82.71954509999999)",28.2716755,-82.71954509999999
2020-05-13 21:00:00,Shelton,CT,USA,"Shelton,CT,USA","(41.3164856, -73.0931641)",41.3164856,-73.0931641
2020-05-13 20:00:00,Waddell,AZ,USA,"Waddell,AZ,USA","(33.57577029999999, -112.4504235)",33.57577029999999,-112.4504235
2020-05-13 17:43:00,Fairfax,VA,USA,"Fairfax,VA,USA","(38.84622359999999, -77.30637329999999)",38.84622359999999,-77.30637329999999
2020-05-13 17:30:00,Los Angeles,CA,USA,"Los Angeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2020-05-13 10:15:00,Corrales,NM,USA,"Corrales,NM,USA","(35.2378197, -106.6066926)",35.2378197,-106.6066926
2020-05-13 10:00:00,Maldivian Island resort,,Maldives,"Maldivian Island resort,Maldives","(3.202778, 73.22068)",3.202778,73.22068
2020-05-13 09:24:00,North Las Vegas,NV,USA,"North Las Vegas,NV,USA","(36.1988592, -115.1175013)",36.1988592,-115.1175013
2020-05-13 08:23:00,Boise,ID,USA,"Boise,ID,USA","(43.6150186, -116.2023137)",43.6150186,-116.2023137
2020-05-13 06:51:00,Carroll,OH,USA,"Carroll,OH,USA","(39.7989528, -82.7010016)",39.7989528,-82.7010016
2020-05-13 03:37:00,Springfield,NJ,USA,"Springfield,NJ,USA","(40.7016937, -74.3222146)",40.7016937,-74.3222146
2020-05-13 02:26:00,Panama City,FL,USA,"Panama City,FL,USA","(30.1588129, -85.6602058)",30.1588129,-85.6602058
2020-05-13 00:16:00,Anthem,AZ,USA,"Anthem,AZ,USA","(33.8652315, -112.1357339)",33.8652315,-112.1357339
2020-05-13 00:05:00,Hailey,ID,USA,"Hailey,ID,USA","(43.51962880000001, -114.3153245)",43.51962880000001,-114.3153245
2020-05-13 00:00:00,Gulf Mills,PA,USA,"Gulf Mills,PA,USA","(40.0698316, -75.3399077)",40.0698316,-75.3399077
2020-05-13 00:00:00,Manson,WA,USA,"Manson,WA,USA","(47.8847447, -120.1567011)",47.8847447,-120.1567011
2020-05-12 22:10:00,Kingsford,MI,USA,"Kingsford,MI,USA","(45.7949561, -88.0720706)",45.7949561,-88.0720706
2020-05-12 21:30:00,Crosslake,MN,USA,"Crosslake,MN,USA","(46.6594065, -94.1138727)",46.6594065,-94.1138727
2020-05-12 20:28:00,New York City (Bronx),NY,USA,"New York City (Bronx),NY,USA","(40.8447819, -73.8648268)",40.8447819,-73.8648268
2020-05-12 12:05:00,Granby,CO,USA,"Granby,CO,USA","(40.086097, -105.9394597)",40.086097,-105.9394597
2020-05-12 09:18:00,Helena,MT,USA,"Helena,MT,USA","(46.5891452, -112.0391057)",46.5891452,-112.0391057
2020-05-12 07:20:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2020-05-12 07:20:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2020-05-12 04:21:00,Boise,ID,USA,"Boise,ID,USA","(43.6150186, -116.2023137)",43.6150186,-116.2023137
2020-05-12 02:30:00,Hermantown,MN,USA,"Hermantown,MN,USA","(46.8068852, -92.2382464)",46.8068852,-92.2382464
2020-05-12 01:30:00,Kennesaw,GA,USA,"Kennesaw,GA,USA","(34.0234337, -84.6154897)",34.0234337,-84.6154897
2020-05-11 23:00:00,Presque Isle,WI,USA,"Presque Isle,WI,USA","(46.24717099999999, -89.72932279999999)",46.24717099999999,-89.72932279999999
2020-05-11 22:00:00,El Paso,TX,USA,"El Paso,TX,USA","(31.7618778, -106.4850217)",31.7618778,-106.4850217
2020-05-11 21:45:00,Charlotte,NC,USA,"Charlotte,NC,USA","(35.2270869, -80.8431267)",35.2270869,-80.8431267
2020-05-11 21:00:00,Livonia,MI,USA,"Livonia,MI,USA","(42.36837, -83.35270969999999)",42.36837,-83.35270969999999
2020-05-11 15:32:00,Hobbs,NM,USA,"Hobbs,NM,USA","(32.7026116, -103.1360403)",32.7026116,-103.1360403
2020-05-11 12:00:00,Austin,TX,USA,"Austin,TX,USA","(30.267153, -97.7430608)",30.267153,-97.7430608
2020-05-11 11:52:00,Mountlake Terrace,WA,USA,"Mountlake Terrace,WA,USA","(47.7881528, -122.3087405)",47.7881528,-122.3087405
2020-05-11 10:00:00,Key West,FL,USA,"Key West,FL,USA","(24.5554183, -81.7841722)",24.5554183,-81.7841722
2020-05-11 03:37:00,Yulee,FL,USA,"Yulee,FL,USA","(30.6319034, -81.6064866)",30.6319034,-81.6064866
2020-05-11 01:30:00,Arnegard,ND,USA,"Arnegard,ND,USA","(47.8077966, -103.4410273)",47.8077966,-103.4410273
2020-05-11 01:30:00,Madison,IN,USA,"Madison,IN,USA","(43.0721661, -89.4007501)",43.0721661,-89.4007501
2020-05-11 00:00:00,Kirkland,IL,USA,"Kirkland,IL,USA","(42.0925258, -88.8512063)",42.0925258,-88.8512063
2020-05-11 00:00:00,Ipswich,,United Kingdom,"Ipswich,United Kingdom","(52.056736, 1.14822)",52.056736,1.14822
2020-05-10 23:50:00,Loris,SC,USA,"Loris,SC,USA","(34.0562812, -78.89030439999999)",34.0562812,-78.89030439999999
2020-05-10 23:40:00,Sequim,WA,USA,"Sequim,WA,USA","(48.0795365, -123.1018437)",48.0795365,-123.1018437
2020-05-10 23:10:00,Aloha,OR,USA,"Aloha,OR,USA","(45.4942838, -122.8670454)",45.4942838,-122.8670454
2020-05-10 23:00:00,Portland,OR,USA,"Portland,OR,USA","(45.515232, -122.6783853)",45.515232,-122.6783853
2020-05-10 23:00:00,Cool,CA,USA,"Cool,CA,USA","(38.8880247, -121.016225)",38.8880247,-121.016225
2020-05-10 22:20:00,Seattle,WA,USA,"Seattle,WA,USA","(47.6062095, -122.3320708)",47.6062095,-122.3320708
2020-05-10 22:00:00,Jonesboro,GA,USA,"Jonesboro,GA,USA","(33.5215013, -84.3538128)",33.5215013,-84.3538128
2020-05-10 21:14:00,Virginia Beach,VA,USA,"Virginia Beach,VA,USA","(36.8516437, -75.97921939999999)",36.8516437,-75.97921939999999
2020-05-10 20:42:00,Bradford,MA,USA,"Bradford,MA,USA","(42.768643, -71.0780044)",42.768643,-71.0780044
2020-05-10 20:30:00,Hardin,MO,USA,"Hardin,MO,USA","(39.2708469, -93.83438579999999)",39.2708469,-93.83438579999999
2020-05-10 14:34:00,St. Louis,MO,USA,"St. Louis,MO,USA","(38.6270025, -90.19940419999999)",38.6270025,-90.19940419999999
2020-05-10 11:00:00,Sarasota,FL,USA,"Sarasota,FL,USA","(27.336465, -82.5310117)",27.336465,-82.5310117
2020-05-10 10:00:00,London,KY,USA,"London,KY,USA","(37.1289771, -84.08326459999999)",37.1289771,-84.08326459999999
2020-05-10 06:32:00,Irmo,SC,USA,"Irmo,SC,USA","(34.0859829, -81.1831513)",34.0859829,-81.1831513
2020-05-10 05:33:00,Helotes,TX,USA,"Helotes,TX,USA","(29.5611837, -98.6802212)",29.5611837,-98.6802212
2020-05-10 05:32:00,Garrettsville,OH,USA,"Garrettsville,OH,USA","(41.2842224, -81.0964856)",41.2842224,-81.0964856
2020-05-10 05:04:00,North Port,FL,USA,"North Port,FL,USA","(27.044224, -82.2359254)",27.044224,-82.2359254
2020-05-10 01:58:00,Boise,ID,USA,"Boise,ID,USA","(43.6150186, -116.2023137)",43.6150186,-116.2023137
2020-05-10 01:25:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA","(37.9322662, -87.8950267)",37.9322662,-87.8950267
2020-05-10 01:00:00,Conway,AR,USA,"Conway,AR,USA","(35.0917506, -92.4366522)",35.0917506,-92.4366522
2020-05-10 00:30:00,Blue Springs,MO,USA,"Blue Springs,MO,USA","(39.0169509, -94.2816148)",39.0169509,-94.2816148
2020-05-09 22:56:00,Elverson,PA,USA,"Elverson,PA,USA","(40.156764, -75.83270879999999)",40.156764,-75.83270879999999
2020-05-09 22:35:00,Vancouver,WA,USA,"Vancouver,WA,USA","(45.6280277, -122.673865)",45.6280277,-122.673865
2020-05-09 21:40:00,Chennai (India),,India,"Chennai (India),India","(13.0826802, 80.2707184)",13.0826802,80.2707184
2020-05-09 21:40:00,Windsor,CA,USA,"Windsor,CA,USA","(38.5471327, -122.8163802)",38.5471327,-122.8163802
2020-05-09 21:20:00,Haverhill,MA,USA,"Haverhill,MA,USA","(42.7762015, -71.0772796)",42.7762015,-71.0772796
2020-05-09 21:00:00,Stevenson Ranch,CA,USA,"Stevenson Ranch,CA,USA","(34.3931105, -118.5907538)",34.3931105,-118.5907538
2020-05-09 20:30:00,El Paso,TX,USA,"El Paso,TX,USA","(31.7618778, -106.4850217)",31.7618778,-106.4850217
2020-05-09 20:00:00,Chandler/Gilbert,AZ,USA,"Chandler/Gilbert,AZ,USA","(33.3528264, -111.789027)",33.3528264,-111.789027
2020-05-09 17:05:00,North Port,FL,USA,"North Port,FL,USA","(27.044224, -82.2359254)",27.044224,-82.2359254
2020-05-09 15:10:00,Huia,,New Zealand,"Huia,New Zealand","(-36.9983613, 174.5664128)",-36.9983613,174.5664128
2020-05-09 13:35:00,Bryson City,NC,USA,"Bryson City,NC,USA","(35.4309291, -83.4473809)",35.4309291,-83.4473809
2020-05-09 09:10:00,West Jordan,UT,USA,"West Jordan,UT,USA","(40.6096698, -111.9391031)",40.6096698,-111.9391031
2020-05-09 06:03:00,Lawrenceville,GA,USA,"Lawrenceville,GA,USA","(33.9562149, -83.9879625)",33.9562149,-83.9879625
2020-05-09 03:36:00,Waukesha,WI,USA,"Waukesha,WI,USA","(43.0116784, -88.2314813)",43.0116784,-88.2314813
2020-05-09 03:30:00,Roseville,MN,USA,"Roseville,MN,USA","(45.0060767, -93.15661070000002)",45.0060767,-93.15661070000002
2020-05-09 01:25:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA","(37.9322662, -87.8950267)",37.9322662,-87.8950267
2020-05-09 00:00:00,Baie-ste-anne (Canada),NB,Canada,"Baie-ste-anne (Canada),NB,Canada","(47.05259, -64.9524579)",47.05259,-64.9524579
2020-05-08 23:10:00,Longboat Key,FL,USA,"Longboat Key,FL,USA","(27.4125417, -82.6589881)",27.4125417,-82.6589881
2020-05-08 22:00:00,Muskogee,OK,USA,"Muskogee,OK,USA","(35.7478769, -95.3696909)",35.7478769,-95.3696909
2020-05-08 21:00:00,Eagle Eye Road,AZ,USA,"Eagle Eye Road,AZ,USA","(33.7760836, -113.2215375)",33.7760836,-113.2215375
2020-05-08 20:45:00,Sedona,AZ,USA,"Sedona,AZ,USA","(34.8697395, -111.7609896)",34.8697395,-111.7609896
2020-05-08 20:00:00,Brewster,MA,USA,"Brewster,MA,USA","(41.7600902, -70.0827905)",41.7600902,-70.0827905
2020-05-08 18:02:00,Newington,CT,USA,"Newington,CT,USA","(41.6972996, -72.7228293)",41.6972996,-72.7228293
2020-05-08 13:27:00,Colbert,WA,USA,"Colbert,WA,USA","(47.8266668, -117.3415938)",47.8266668,-117.3415938
2020-05-08 13:00:00,Frankfurt,IN,USA,"Frankfurt,IN,USA","(38.2009055, -84.87328350000001)",38.2009055,-84.87328350000001
2020-05-08 13:00:00,Oak Park,IL,USA,"Oak Park,IL,USA","(41.8850317, -87.7845025)",41.8850317,-87.7845025
2020-05-08 08:00:00,Pleasant Balley (Canada),NS,Canada,"Pleasant Balley (Canada),NS,Canada","(45.2530004, -63.32346649999999)",45.2530004,-63.32346649999999
2020-05-08 05:19:00,Oaklandon,IN,USA,"Oaklandon,IN,USA","(39.8727638, -85.9563198)",39.8727638,-85.9563198
2020-05-08 03:30:00,Hastings,NY,USA,"Hastings,NY,USA","(43.3739582, -76.1524252)",43.3739582,-76.1524252
2020-05-07 23:10:00,Cottage Grove,MN,USA,"Cottage Grove,MN,USA","(44.8277446, -92.9438218)",44.8277446,-92.9438218
2020-05-07 23:00:00,Stratford,TX,USA,"Stratford,TX,USA","(36.3361402, -102.0721191)",36.3361402,-102.0721191
2020-05-07 23:00:00,secret,CA,USA,"secret,CA,USA","(39.1571196, -120.8777177)",39.1571196,-120.8777177
2020-05-07 22:28:00,Northbrook,IL,USA,"Northbrook,IL,USA","(42.1275267, -87.82895479999999)",42.1275267,-87.82895479999999
2020-05-07 21:58:00,Northbrook,IL,USA,"Northbrook,IL,USA","(42.1275267, -87.82895479999999)",42.1275267,-87.82895479999999
2020-05-07 21:50:00,Greenville,MS,USA,"Greenville,MS,USA","(33.399661, -91.0377029)",33.399661,-91.0377029
2020-05-07 21:39:00,Westbrook,ME,USA,"Westbrook,ME,USA","(43.6770252, -70.3711617)",43.6770252,-70.3711617
2020-05-07 21:00:00,Cassville,WI,USA,"Cassville,WI,USA","(42.7144374, -90.99068360000001)",42.7144374,-90.99068360000001
2020-05-07 18:56:00,Cambridge,OH,USA,"Cambridge,OH,USA","(40.031183, -81.5884561)",40.031183,-81.5884561
2020-05-07 12:59:00,Helena,MT,USA,"Helena,MT,USA","(46.5891452, -112.0391057)",46.5891452,-112.0391057
2020-05-07 03:44:00,Biloxi,MS,USA,"Biloxi,MS,USA","(30.3960318, -88.88530779999999)",30.3960318,-88.88530779999999
2020-05-07 03:30:00,Greensburg,PA,USA,"Greensburg,PA,USA","(40.3014581, -79.5389289)",40.3014581,-79.5389289
2020-05-07 03:30:00,Hamton (Canada),ON,Canada,"Hamton (Canada),ON,Canada","(43.2557206, -79.8711024)",43.2557206,-79.8711024
2020-05-07 02:40:00,Derry,NH,USA,"Derry,NH,USA","(42.8806437, -71.3273346)",42.8806437,-71.3273346
2020-05-07 02:00:00,Independence,OH,USA,"Independence,OH,USA","(41.3686645, -81.63790329999999)",41.3686645,-81.63790329999999
