DateTime,City,State,Country,location
2021-08-21 23:47:00,El Paso,TX,USA,"El Paso,TX,USA"
2021-08-21 23:00:00,Washington,CT,USA,"Washington,CT,USA"
2021-08-21 18:31:00,Coral Springs,FL,USA,"Coral Springs,FL,USA"
2021-08-21 07:09:00,Daytona Bch,FL,USA,"Daytona Bch,FL,USA"
2021-08-21 06:30:00,Pine Valley,CA,USA,"Pine Valley,CA,USA"
2021-08-20 23:50:00,Myrtle Beach,SC,USA,"Myrtle Beach,SC,USA"
2021-08-20 19:58:00,Salem,MA,USA,"Salem,MA,USA"
2021-08-20 11:11:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA"
2021-08-20 07:40:00,Sahuarita,AZ,USA,"Sahuarita,AZ,USA"
2021-08-20 05:21:00,Newburgh,IN,USA,"Newburgh,IN,USA"
2021-08-20 02:00:00,Union,IL,USA,"Union,IL,USA"
2021-08-19 18:00:00,Dallas,TX,USA,"Dallas,TX,USA"
2021-08-19 17:54:00,Nanuet,NY,USA,"Nanuet,NY,USA"
2021-08-19 12:31:00,Marietta,GA,USA,"Marietta,GA,USA"
2021-08-19 09:45:00,Mifflinburg,PA,USA,"Mifflinburg,PA,USA"
2021-08-19 03:00:00,Santa fe,NM,USA,"Santa fe,NM,USA"
2021-08-19 00:33:00,"Cape Coral, Fl",MD,USA,"Cape Coral, Fl,MD,USA"
2021-08-18 23:00:00,Libertyville,IL,USA,"Libertyville,IL,USA"
2021-08-18 21:11:00,Newark,NJ,USA,"Newark,NJ,USA"
2021-08-18 21:00:00,San Diego,CA,USA,"San Diego,CA,USA"
2021-08-18 21:00:00,Lachute (Canada),QC,Canada,"Lachute (Canada),QC,Canada"
2021-08-18 20:40:00,St. Louis,MO,USA,"St. Louis,MO,USA"
2021-08-18 20:25:00,Barre,VT,USA,"Barre,VT,USA"
2021-08-18 20:20:00,St. Pete Beach,FL,USA,"St. Pete Beach,FL,USA"
2021-08-18 19:37:00,Midland,TX,USA,"Midland,TX,USA"
2021-08-18 19:30:00,Glen Allen,VA,USA,"Glen Allen,VA,USA"
2021-08-18 19:20:00,Charlotte,NC,USA,"Charlotte,NC,USA"
2021-08-18 16:37:00,Valley City,ND,USA,"Valley City,ND,USA"
2021-08-18 12:00:00,Hollywood,FL,USA,"Hollywood,FL,USA"
2021-08-18 01:07:00,Oaklandon,IN,USA,"Oaklandon,IN,USA"
2021-08-17 22:59:00,Kennett square,PA,USA,"Kennett square,PA,USA"
2021-08-17 20:55:00,Durham,NC,USA,"Durham,NC,USA"
2021-08-17 14:43:00,Deep River (Canada),ON,Canada,"Deep River (Canada),ON,Canada"
2021-08-17 03:00:00,Antioch,CA,USA,"Antioch,CA,USA"
2021-08-17 01:10:00,Camden,AR,USA,"Camden,AR,USA"
2021-08-17 00:30:00,Vancouver,WA,USA,"Vancouver,WA,USA"
2021-08-16 18:00:00,Mason,NH,USA,"Mason,NH,USA"
2021-08-16 15:21:00,Newington,CT,USA,"Newington,CT,USA"
2021-08-16 03:15:00,Ririe,ID,USA,"Ririe,ID,USA"
2021-08-16 02:00:00,Burbank,IL,USA,"Burbank,IL,USA"
2021-08-16 00:00:00,Burbank,IL,USA,"Burbank,IL,USA"
2021-08-15 22:50:00,Hillsdale,MI,USA,"Hillsdale,MI,USA"
2021-08-15 22:38:00,Waterford,MI,USA,"Waterford,MI,USA"
2021-08-15 22:30:00,Corinth,NY,USA,"Corinth,NY,USA"
2021-08-15 20:55:00,Mohrsville,PA,USA,"Mohrsville,PA,USA"
2021-08-15 19:12:00,Earth's Orbit,,USA,"Earth's Orbit,USA"
2021-08-15 18:49:00,Furlong,PA,USA,"Furlong,PA,USA"
2021-08-15 18:30:00,During flight my guess Midwest south west,UT,USA,"During flight my guess Midwest south west,UT,USA"
2021-08-15 18:01:00,Halifax,,Canada,"Halifax,Canada"
2021-08-15 17:46:00,Atlantic Ocean (in sky; above),VA,USA,"Atlantic Ocean (in sky; above),VA,USA"
2021-08-15 17:00:00,Bethlehem,PA,USA,"Bethlehem,PA,USA"
2021-08-15 14:45:00,Lords Valley,PA,USA,"Lords Valley,PA,USA"
2021-08-15 12:19:00,Littlerock,AR,USA,"Littlerock,AR,USA"
2021-08-15 09:40:00,Staten Island,NY,USA,"Staten Island,NY,USA"
2021-08-15 08:20:00,Northampton,MA,USA,"Northampton,MA,USA"
2021-08-15 05:59:00,Watsonville,CA,USA,"Watsonville,CA,USA"
2021-08-15 03:52:00,Lacey,WA,USA,"Lacey,WA,USA"
2021-08-15 00:47:00,Jaffna (Sri Lanka),,Sri lanka,"Jaffna (Sri Lanka),Sri lanka"
2021-08-15 00:03:00,Philadelphia,PA,USA,"Philadelphia,PA,USA"
2021-08-14 23:59:00,Darien,CT,USA,"Darien,CT,USA"
2021-08-14 23:04:00,watertown,WI,USA,"watertown,WI,USA"
2021-08-14 21:00:00,Fort Myers,FL,USA,"Fort Myers,FL,USA"
2021-08-14 20:53:00,Plattsburgh,NY,USA,"Plattsburgh,NY,USA"
2021-08-14 20:00:00,Weymouth,MA,USA,"Weymouth,MA,USA"
2021-08-14 18:07:00,Ajax (Canada),ON,Canada,"Ajax (Canada),ON,Canada"
2021-08-14 18:00:00,Davis,CA,USA,"Davis,CA,USA"
2021-08-14 14:01:00,Grand Junction,CO,USA,"Grand Junction,CO,USA"
2021-08-14 12:21:00,Nanuet,NY,USA,"Nanuet,NY,USA"
2021-08-14 06:54:00,Hanover,MD,USA,"Hanover,MD,USA"
2021-08-14 02:35:00,Ada,OK,USA,"Ada,OK,USA"
2021-08-14 00:18:00,Lords Valley,PA,USA,"Lords Valley,PA,USA"
2021-08-13 23:03:00,Reading,PA,USA,"Reading,PA,USA"
2021-08-13 22:20:00,Windsor (Canada),ON,Canada,"Windsor (Canada),ON,Canada"
2021-08-13 21:43:00,Myrtle Beach,SC,USA,"Myrtle Beach,SC,USA"
2021-08-13 20:15:00,Shippensburg,PA,USA,"Shippensburg,PA,USA"
2021-08-13 18:42:00,Elizabeth,CO,USA,"Elizabeth,CO,USA"
2021-08-13 04:43:00,Newington,CT,USA,"Newington,CT,USA"
2021-08-13 03:30:00,Santa Fe,NM,USA,"Santa Fe,NM,USA"
2021-08-13 02:48:00,Cumberlandd Foreside,ME,USA,"Cumberlandd Foreside,ME,USA"
2021-08-13 02:30:00,Morongo Valley,CA,USA,"Morongo Valley,CA,USA"
2021-08-13 01:25:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA"
2021-08-12 23:00:00,Seaside,OR,USA,"Seaside,OR,USA"
2021-08-12 22:34:00,East Petersburg,PA,USA,"East Petersburg,PA,USA"
2021-08-12 22:06:00,New Caney,TX,USA,"New Caney,TX,USA"
2021-08-12 22:05:00,Metairie,LA,USA,"Metairie,LA,USA"
2021-08-12 22:00:00,Calgary,AB,Canada,"Calgary,AB,Canada"
2021-08-12 21:30:00,Jacksonville,FL,USA,"Jacksonville,FL,USA"
2021-08-12 20:49:00,Quarry,IA,USA,"Quarry,IA,USA"
2021-08-12 20:06:00,Brandon,FL,USA,"Brandon,FL,USA"
2021-08-12 10:32:00,Howell,NJ,USA,"Howell,NJ,USA"
2021-08-12 08:30:00,Cincinnati,OH,USA,"Cincinnati,OH,USA"
2021-08-12 05:09:00,Evansville,IN,USA,"Evansville,IN,USA"
2021-08-12 04:30:00,Austin,MN,USA,"Austin,MN,USA"
2021-08-12 00:30:00,Princeton,KY,USA,"Princeton,KY,USA"
2021-08-11 23:30:00,Corbett,OR,USA,"Corbett,OR,USA"
2021-08-11 22:10:00,Oak Harbor,WA,USA,"Oak Harbor,WA,USA"
2021-08-11 22:00:00,Folsom,CA,USA,"Folsom,CA,USA"
2021-08-11 22:00:00,Vestal,NY,USA,"Vestal,NY,USA"
2021-08-11 20:00:00,Nashua,NH,USA,"Nashua,NH,USA"
2021-08-11 13:07:00,Nanuet,NY,USA,"Nanuet,NY,USA"
2021-08-11 00:01:00,Star Valley,AZ,USA,"Star Valley,AZ,USA"
2021-08-10 23:23:00,San Antonio,TX,USA,"San Antonio,TX,USA"
2021-08-10 22:50:00,Palm Beach Gardens,FL,USA,"Palm Beach Gardens,FL,USA"
2021-08-10 22:30:00,North Myrtle Beach,SC,USA,"North Myrtle Beach,SC,USA"
2021-08-10 22:00:00,Savannah,GA,USA,"Savannah,GA,USA"
2021-08-10 21:40:00,Tampa,FL,USA,"Tampa,FL,USA"
2021-08-10 21:30:00,Supply,NC,USA,"Supply,NC,USA"
2021-08-10 21:00:00,Woodland,CA,USA,"Woodland,CA,USA"
2021-08-10 19:16:00,Tinley park,IL,USA,"Tinley park,IL,USA"
2021-08-10 14:15:00,Boise,ID,USA,"Boise,ID,USA"
2021-08-10 11:00:00,Midland,WA,USA,"Midland,WA,USA"
2021-08-10 10:50:00,Margaret (Margate)(UK/England),,United Kingdom,"Margaret (Margate)(UK/England),United Kingdom"
2021-08-10 07:15:00,Honolulu,HI,USA,"Honolulu,HI,USA"
2021-08-10 01:22:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA"
2021-08-09 23:13:00,Elizabethtown,NY,USA,"Elizabethtown,NY,USA"
2021-08-09 22:20:00,Hatteras Village,NC,USA,"Hatteras Village,NC,USA"
2021-08-09 22:00:00,Nanaimo (Canada),BC,Canada,"Nanaimo (Canada),BC,Canada"
2021-08-09 18:45:00,Auburn,ME,USA,"Auburn,ME,USA"
2021-08-09 15:45:00,Auburndale/Winter Haven,FL,USA,"Auburndale/Winter Haven,FL,USA"
2021-08-09 15:20:00,Batte Royale,Ta,Yemen,"Batte Royale,Ta,Yemen"
2021-08-09 13:00:00,Gainesville,FL,USA,"Gainesville,FL,USA"
2021-08-09 03:40:00,Star Valley,AZ,USA,"Star Valley,AZ,USA"
2021-08-08 21:30:00,Dallas,TX,USA,"Dallas,TX,USA"
2021-08-08 20:28:00,Boulder,CO,USA,"Boulder,CO,USA"
2021-08-08 20:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2021-08-08 14:03:00,Kansas City,MO,USA,"Kansas City,MO,USA"
2021-08-08 11:00:00,Austin,TX,USA,"Austin,TX,USA"
2021-08-08 10:13:00,Syracuse,NY,USA,"Syracuse,NY,USA"
2021-08-07 22:49:00,Victor,CO,USA,"Victor,CO,USA"
2021-08-07 22:49:00,Victor,CO,USA,"Victor,CO,USA"
2021-08-07 22:33:00,Elizabeth,CO,USA,"Elizabeth,CO,USA"
2021-08-07 21:48:00,Fort Wayne,IN,USA,"Fort Wayne,IN,USA"
2021-08-07 21:45:00,Parkersburg,WV,USA,"Parkersburg,WV,USA"
2021-08-07 21:30:00,Willow Spring,NC,USA,"Willow Spring,NC,USA"
2021-08-07 21:30:00,Orleans (Canada),ON,Canada,"Orleans (Canada),ON,Canada"
2021-08-07 18:15:00,Northridge,CA,USA,"Northridge,CA,USA"
2021-08-06 20:33:00,Newport Beach,CA,USA,"Newport Beach,CA,USA"
2021-08-06 19:33:00,Ruidoso Downs,NM,USA,"Ruidoso Downs,NM,USA"
2021-08-06 15:00:00,Carson,WA,USA,"Carson,WA,USA"
2021-08-06 13:00:00,Whittier,CA,USA,"Whittier,CA,USA"
2021-08-06 10:48:00,Carlsbad,CA,USA,"Carlsbad,CA,USA"
2021-08-06 10:30:00,Carlsbad,CA,USA,"Carlsbad,CA,USA"
2021-08-06 04:48:00,Tuxedo,NY,USA,"Tuxedo,NY,USA"
2021-08-06 03:25:00,Frisco,CO,USA,"Frisco,CO,USA"
2021-08-05 23:09:00,Leesburg,FL,USA,"Leesburg,FL,USA"
2021-08-05 22:32:00,Bellevue,NE,USA,"Bellevue,NE,USA"
2021-08-05 22:00:00,Frisco,CO,USA,"Frisco,CO,USA"
2021-08-05 20:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2021-08-05 20:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2021-08-05 20:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2021-08-05 20:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2021-08-05 20:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2021-08-05 20:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2021-08-05 19:18:00,West Sayville,NY,USA,"West Sayville,NY,USA"
2021-08-05 18:37:00,Nanuet,NY,USA,"Nanuet,NY,USA"
2021-08-05 11:26:00,Pine City,NY,USA,"Pine City,NY,USA"
2021-08-05 10:29:00,Reading Center,NY,USA,"Reading Center,NY,USA"
2021-08-04 22:00:00,Port Townsend,WA,USA,"Port Townsend,WA,USA"
2021-08-04 20:45:00,Falmouth,MA,USA,"Falmouth,MA,USA"
2021-08-04 17:17:00,Santa Fe,NM,USA,"Santa Fe,NM,USA"
2021-08-04 02:08:00,Brick,NJ,USA,"Brick,NJ,USA"
2021-08-03 23:30:00,Paoli,OK,USA,"Paoli,OK,USA"
2021-08-03 23:27:00,Penns Grove,NJ,USA,"Penns Grove,NJ,USA"
2021-08-03 22:00:00,Buckeye,AZ,USA,"Buckeye,AZ,USA"
2021-08-03 21:27:00,Staten Island New York,NY,USA,"Staten Island New York,NY,USA"
2021-08-03 20:50:00,Drummondville,QC,Canada,"Drummondville,QC,Canada"
2021-08-03 20:45:00,Fort Plain,NY,USA,"Fort Plain,NY,USA"
2021-08-03 20:30:00,Palmdale,CA,USA,"Palmdale,CA,USA"
2021-08-03 05:13:00,Queen Creek,AZ,USA,"Queen Creek,AZ,USA"
2021-08-02 23:45:00,Leominster,MA,USA,"Leominster,MA,USA"
2021-08-02 20:47:00,Payson,IL,USA,"Payson,IL,USA"
2021-08-02 20:45:00,Gilbert,AZ,USA,"Gilbert,AZ,USA"
2021-08-02 20:25:00,Ontario,CA,USA,"Ontario,CA,USA"
2021-08-02 18:42:00,Cranston,RI,USA,"Cranston,RI,USA"
2021-08-01 22:00:00,Beverly,MA,USA,"Beverly,MA,USA"
2021-08-01 22:00:00,Fayetteville,AR,USA,"Fayetteville,AR,USA"
2021-08-01 21:00:00,Watertown,NY,USA,"Watertown,NY,USA"
2021-08-01 20:21:00,Leesburg,FL,USA,"Leesburg,FL,USA"
2021-08-01 19:45:00,St. Martinville,LA,USA,"St. Martinville,LA,USA"
2021-08-01 16:00:00,Erie,PA,USA,"Erie,PA,USA"
2021-08-01 04:00:00,Greensboro,NC,USA,"Greensboro,NC,USA"
2021-08-01 03:25:00,Bethlehem,PA,USA,"Bethlehem,PA,USA"
2022-08-31 23:32:00,Oklahoma City,OK,USA,"Oklahoma City,OK,USA"
2022-08-31 23:15:00,Ypsilanti,MI,USA,"Ypsilanti,MI,USA"
2022-08-31 22:59:00,Great falls,MT,USA,"Great falls,MT,USA"
2022-08-31 22:47:00,Seattle,WA,USA,"Seattle,WA,USA"
2022-08-31 22:11:00,Vandalia,OH,USA,"Vandalia,OH,USA"
2022-08-31 21:16:00,Socorro,NM,USA,"Socorro,NM,USA"
2022-08-31 21:05:00,Fredericksburg,TX,USA,"Fredericksburg,TX,USA"
2022-08-31 21:02:00,Hoover,AL,USA,"Hoover,AL,USA"
2022-08-31 21:00:00,San Diego,CA,USA,"San Diego,CA,USA"
2022-08-31 20:30:00,Idaho Falls,ID,USA,"Idaho Falls,ID,USA"
2022-08-31 20:00:00,Caledonia,IL,USA,"Caledonia,IL,USA"
2022-08-31 19:48:00,Rancho Palos Verdes,CA,USA,"Rancho Palos Verdes,CA,USA"
2022-08-31 19:35:00,everett,WA,USA,"everett,WA,USA"
2022-08-31 19:24:00,Maricopa,AZ,USA,"Maricopa,AZ,USA"
2022-08-31 06:00:00,Ardmore,OK,USA,"Ardmore,OK,USA"
2022-08-31 03:46:00,Naperville,IL,USA,"Naperville,IL,USA"
2022-08-30 23:30:00,Flight from Charlotte to Wilmington NC,NC,USA,"Flight from Charlotte to Wilmington NC,NC,USA"
2022-08-30 23:00:00,Ventrua,CA,USA,"Ventrua,CA,USA"
2022-08-30 22:53:00,Dartmouth,NS,Canada,"Dartmouth,NS,Canada"
2022-08-30 22:42:00,Orange,CA,USA,"Orange,CA,USA"
2022-08-30 22:34:00,Fontan,CA,USA,"Fontan,CA,USA"
2022-08-30 22:07:00,Missoula,MT,USA,"Missoula,MT,USA"
2022-08-30 22:00:00,Stevensville,MT,USA,"Stevensville,MT,USA"
2022-08-30 21:45:00,Deberry,TX,USA,"Deberry,TX,USA"
2022-08-30 21:16:00,Nogales,AZ,USA,"Nogales,AZ,USA"
2022-08-30 21:01:00,Cassatt,SC,USA,"Cassatt,SC,USA"
2022-08-30 21:00:00,ajo,AZ,USA,"ajo,AZ,USA"
2022-08-30 15:20:00,Eastover,SC,USA,"Eastover,SC,USA"
2022-08-30 08:51:00,Littleton,CO,USA,"Littleton,CO,USA"
2022-08-30 08:07:00,Yucca valley,CA,USA,"Yucca valley,CA,USA"
2022-08-30 07:45:00,South Tulsa / Lake Bixhoma Park,OK,USA,"South Tulsa / Lake Bixhoma Park,OK,USA"
2022-08-30 05:10:00,Worthing,West Sussex,United Kingdom,"Worthing,West Sussex,United Kingdom"
2022-08-30 02:11:00,Las Vegas,NV,USA,"Las Vegas,NV,USA"
2022-08-30 01:30:00,Haughton,LA,USA,"Haughton,LA,USA"
2022-08-29 23:06:00,"Auburn, Enumclaw area",WA,USA,"Auburn, Enumclaw area,WA,USA"
2022-08-29 22:56:00,port st lucie,FL,USA,"port st lucie,FL,USA"
2022-08-29 22:15:00,Friendship,WI,USA,"Friendship,WI,USA"
2022-08-29 21:06:00,Carlsbad,NM,USA,"Carlsbad,NM,USA"
2022-08-29 20:55:00,Sykesville,MD,USA,"Sykesville,MD,USA"
2022-08-29 20:47:00,Miami,FL,USA,"Miami,FL,USA"
2022-08-29 19:33:00,Chandigarh,Chandigarh,India,"Chandigarh,Chandigarh,India"
2022-08-29 11:36:00,Aurora,CO,USA,"Aurora,CO,USA"
2022-08-29 11:00:00,Norfolk,CT,USA,"Norfolk,CT,USA"
2022-08-29 09:26:00,Clay,NY,USA,"Clay,NY,USA"
2022-08-29 06:15:00,Cancun,,Mexico,"Cancun,Mexico"
2022-08-29 05:18:00,Newport,,USA,"Newport,USA"
2022-08-29 02:03:00,Pinehurst,NC,USA,"Pinehurst,NC,USA"
2022-08-29 00:30:00,Waukesha,WI,USA,"Waukesha,WI,USA"
2022-08-28 23:04:00,Geyserville,CA,USA,"Geyserville,CA,USA"
2022-08-28 21:45:00,Mustang,OK,USA,"Mustang,OK,USA"
2022-08-28 20:48:00,Pittsburgh,PA,USA,"Pittsburgh,PA,USA"
2022-08-28 20:45:00,Cairo,KY,USA,"Cairo,KY,USA"
2022-08-28 17:30:00,Colorado city,TX,USA,"Colorado city,TX,USA"
2022-08-28 12:39:00,Austin,TX,USA,"Austin,TX,USA"
2022-08-28 12:34:00,San Diego,CA,USA,"San Diego,CA,USA"
2022-08-28 10:30:00,Witham,Essex,United Kingdom,"Witham,Essex,United Kingdom"
2022-08-28 09:40:00,Littleton (Denver metro area),CO,USA,"Littleton (Denver metro area),CO,USA"
2022-08-28 07:30:00,Pendleton,OR,USA,"Pendleton,OR,USA"
2022-08-28 07:22:00,Lawrenceburg,KY,USA,"Lawrenceburg,KY,USA"
2022-08-28 03:30:00,John Day,OR,USA,"John Day,OR,USA"
2022-08-28 01:50:00,Eagle Mountain,UT,USA,"Eagle Mountain,UT,USA"
2022-08-28 00:00:00,Stanford,KY,USA,"Stanford,KY,USA"
2022-08-27 22:20:00,Miami,FL,USA,"Miami,FL,USA"
2022-08-27 22:00:00,Birmingham,AL,USA,"Birmingham,AL,USA"
2022-08-27 21:00:00,New Albany,OH,USA,"New Albany,OH,USA"
2022-08-27 20:59:00,Tyler,TX,USA,"Tyler,TX,USA"
2022-08-27 20:57:00,Naples,NY,USA,"Naples,NY,USA"
2022-08-27 20:10:00,Klamath Falls,OR,USA,"Klamath Falls,OR,USA"
2022-08-27 19:30:00,Meerut,Uttar Pradesh,India,"Meerut,Uttar Pradesh,India"
2022-08-27 17:39:00,Rancho Cucamonga,CA,USA,"Rancho Cucamonga,CA,USA"
2022-08-27 09:14:00,Kalamazoo,MI,USA,"Kalamazoo,MI,USA"
2022-08-27 06:47:00,Toronto,ON,Canada,"Toronto,ON,Canada"
2022-08-27 02:29:00,South of Sudbury,ON,Canada,"South of Sudbury,ON,Canada"
2022-08-27 00:00:00,Colorado Springs,CO,USA,"Colorado Springs,CO,USA"
2022-08-26 22:12:00,Hillsboro,IL,USA,"Hillsboro,IL,USA"
2022-08-26 20:48:00,Woodbourne,NY,USA,"Woodbourne,NY,USA"
2022-08-26 20:45:00,Lake Henshaw,CA,USA,"Lake Henshaw,CA,USA"
2022-08-26 19:29:00,Huntington Station,NY,USA,"Huntington Station,NY,USA"
2022-08-26 19:15:00,Newtripoli,PA,USA,"Newtripoli,PA,USA"
2022-08-26 16:28:00,Las Vegas,NV,USA,"Las Vegas,NV,USA"
2022-08-26 12:30:00,Itaúna,Minas Gerais,Brazil,"Itaúna,Minas Gerais,Brazil"
2022-08-26 11:50:00,homstead,PA,USA,"homstead,PA,USA"
2022-08-26 02:07:00,Frostburg,MD,USA,"Frostburg,MD,USA"
2022-08-25 23:57:00,Pittsburgh,PA,USA,"Pittsburgh,PA,USA"
2022-08-25 23:10:00,Waverly,IA,USA,"Waverly,IA,USA"
2022-08-25 21:50:00,Manchester,Lancashire,United Kingdom,"Manchester,Lancashire,United Kingdom"
2022-08-25 21:15:00,STATESVILLE,NC,USA,"STATESVILLE,NC,USA"
2022-08-25 19:30:00,Tiverton,RI,USA,"Tiverton,RI,USA"
2022-08-25 18:30:00,Belfast,Antrim,United Kingdom,"Belfast,Antrim,United Kingdom"
2022-08-25 10:30:00,Royal,IA,USA,"Royal,IA,USA"
2022-08-25 01:16:00,Auburn,NY,USA,"Auburn,NY,USA"
2022-08-25 00:00:00,Culver City,CA,USA,"Culver City,CA,USA"
2022-08-24 23:30:00,Imperial,MO,USA,"Imperial,MO,USA"
2022-08-24 23:25:00,West haven,CT,USA,"West haven,CT,USA"
2022-08-24 21:45:00,SCOTTSVILLE,VA,USA,"SCOTTSVILLE,VA,USA"
2022-08-24 21:42:00,Fulton,MO,USA,"Fulton,MO,USA"
2022-08-24 21:30:00,Elkton,MD,USA,"Elkton,MD,USA"
2022-08-24 21:20:00,Wilmington,OH,USA,"Wilmington,OH,USA"
2022-08-24 21:10:00,Bedworth,Warwickshire,United Kingdom,"Bedworth,Warwickshire,United Kingdom"
2022-08-24 20:40:00,Wilmington,OH,USA,"Wilmington,OH,USA"
2022-08-24 18:51:00,Clearwater,FL,USA,"Clearwater,FL,USA"
2022-08-24 16:00:00,North York,ON,Canada,"North York,ON,Canada"
2022-08-24 15:16:00,Columbus,OH,USA,"Columbus,OH,USA"
2022-08-24 14:22:00,Atlantic City,NJ,USA,"Atlantic City,NJ,USA"
2022-08-24 06:50:00,Springhill,FL,USA,"Springhill,FL,USA"
2022-08-24 03:00:00,Lisbon,ME,USA,"Lisbon,ME,USA"
2022-08-24 00:09:00,Beloit,WI,USA,"Beloit,WI,USA"
2022-08-24 00:05:00,Loveland,CO,USA,"Loveland,CO,USA"
2022-08-23 23:57:00,Idaho Falls,ID,USA,"Idaho Falls,ID,USA"
2022-08-23 23:36:00,Acciaroli,Province of Salerno,Italy,"Acciaroli,Province of Salerno,Italy"
2022-08-23 22:45:00,Scranton,PA,USA,"Scranton,PA,USA"
2022-08-23 21:46:00,Circleville,OH,USA,"Circleville,OH,USA"
2022-08-23 21:46:00,Wellfleet,Siguiri Prefecture,Guinea,"Wellfleet,Siguiri Prefecture,Guinea"
2022-08-23 21:35:00,North Ferrisburgh,VT,USA,"North Ferrisburgh,VT,USA"
2022-08-23 21:30:00,Oakland,CA,USA,"Oakland,CA,USA"
2022-08-23 21:00:00,South Phoenix,AZ,USA,"South Phoenix,AZ,USA"
2022-08-23 21:00:00,Chillicothe,OH,USA,"Chillicothe,OH,USA"
2022-08-23 20:20:00,West Milford,NJ,USA,"West Milford,NJ,USA"
2022-08-23 19:35:00,New York,NY,USA,"New York,NY,USA"
2022-08-23 16:25:00,Portola,CA,USA,"Portola,CA,USA"
2022-08-23 10:00:00,Spokane,WA,USA,"Spokane,WA,USA"
2022-08-23 00:25:00,Detroit,MI,USA,"Detroit,MI,USA"
2022-08-22 23:15:00,Kenmore,WA,USA,"Kenmore,WA,USA"
2022-08-22 22:00:00,Doylestown,PA,USA,"Doylestown,PA,USA"
2022-08-22 22:00:00,Oregon City,OR,USA,"Oregon City,OR,USA"
2022-08-22 22:00:00,Oregon City,OR,USA,"Oregon City,OR,USA"
2022-08-22 21:55:00,Darrington,WA,USA,"Darrington,WA,USA"
2022-08-22 21:55:00,,MI,USA,"MI,USA"
2022-08-22 21:42:00,Calgary,AB,Canada,"Calgary,AB,Canada"
2022-08-22 21:30:00,Miles city,,USA,"Miles city,USA"
2022-08-22 21:27:00,"Friend Park. West of Laramie Mountain, Wyoming",WY,USA,"Friend Park. West of Laramie Mountain, Wyoming,WY,USA"
2022-08-22 21:15:00,Woodstock,ON,Canada,"Woodstock,ON,Canada"
2022-08-22 21:00:00,Belgium,WI,USA,"Belgium,WI,USA"
2022-08-22 20:55:00,Town of Green Lake,WI,USA,"Town of Green Lake,WI,USA"
2022-08-22 20:50:00,Evansville,IN,USA,"Evansville,IN,USA"
2022-08-22 19:30:00,Boulder,CO,USA,"Boulder,CO,USA"
2022-08-22 15:30:00,Guemes Island,WA,USA,"Guemes Island,WA,USA"
2022-08-22 14:45:00,Windsor,ON,Canada,"Windsor,ON,Canada"
2022-08-22 11:20:00,Just after Springfield Illinois,IL,USA,"Just after Springfield Illinois,IL,USA"
2022-08-22 07:50:00,Boulder,CO,USA,"Boulder,CO,USA"
2022-08-22 05:00:00,Palmdale,FL,USA,"Palmdale,FL,USA"
2022-08-21 23:30:00,Payson az,AZ,USA,"Payson az,AZ,USA"
2022-08-21 23:00:00,Rumney,NH,USA,"Rumney,NH,USA"
2022-08-21 21:48:00,Washington DC,DC,USA,"Washington DC,DC,USA"
2022-08-21 21:35:00,Indio,CA,USA,"Indio,CA,USA"
2022-08-21 21:30:00,Minneapolis,MN,USA,"Minneapolis,MN,USA"
2022-08-21 21:15:00,Clovis,CA,USA,"Clovis,CA,USA"
2022-08-21 20:55:00,Fairwater,WI,USA,"Fairwater,WI,USA"
2022-08-21 17:55:00,Gibbon,NE,USA,"Gibbon,NE,USA"
2022-08-21 15:20:00,Wolfegg,Baden-Württemberg,Germany,"Wolfegg,Baden-Württemberg,Germany"
2022-08-21 09:55:00,Albuquerque,NM,USA,"Albuquerque,NM,USA"
2022-08-21 04:55:00,Arizona City,AZ,USA,"Arizona City,AZ,USA"
2022-08-21 01:30:00,Toronto,ON,Canada,"Toronto,ON,Canada"
2022-08-20 23:30:00,New Haven,CT,USA,"New Haven,CT,USA"
2022-08-20 23:02:00,Lehi,UT,USA,"Lehi,UT,USA"
2022-08-20 22:30:00,Elkhorn,NE,USA,"Elkhorn,NE,USA"
2022-08-20 22:03:00,Mt vernon,SD,USA,"Mt vernon,SD,USA"
2022-08-20 22:00:00,Richland,WA,USA,"Richland,WA,USA"
2022-08-20 21:48:00,Everett,,USA,"Everett,USA"
2022-08-20 21:11:00,Minneapolis,MN,USA,"Minneapolis,MN,USA"
2022-08-20 21:10:00,Cincinnati,OH,USA,"Cincinnati,OH,USA"
2022-08-20 21:00:00,New Westminster,BC,Canada,"New Westminster,BC,Canada"
2022-08-20 20:44:00,Walkertown,NC,USA,"Walkertown,NC,USA"
2022-08-20 17:00:00,Phoenix/ ahwatukee,AZ,USA,"Phoenix/ ahwatukee,AZ,USA"
2022-08-20 13:13:00,Essex,CT,USA,"Essex,CT,USA"
2022-08-20 11:32:00,Doss,TX,USA,"Doss,TX,USA"
